sku_id,category,product_name,scenario_order_lines,scenario_units_ordered,scenario_units_fulfilled,scenario_stockout_orders,scenario_unfulfilled_value_rupees,scenario_fulfilled_revenue_rupees,scenario_fill_rate_pct,data_origin,priority_rank,priority_score
2799,Personal Care,Clean & Clear Pimple Clearing Face Wash,2,2,2,0,0.0,234.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,683,25
2802,Personal Care,Savlon Moisture Shield Hand Wash,4,7,7,0,0.0,665.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2805,Personal Care,Parachute Jasmine Hair Oil,1,2,2,0,0.0,148.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2807,Personal Care,Dettol Skincare Liquid Hand Wash,2,2,2,0,0.0,158.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2808,Personal Care,Old Spice Original Lather Shaving Cream,5,6,6,0,0.0,408.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2809,Personal Care,Veet Hair Removal Cream Dry Skin,4,4,4,0,0.0,512.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2811,Personal Care,Fiama Menthol & Magnolia Cooling Gel Bar Soap,2,4,4,0,0.0,564.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2816,Personal Care,Johnson's Baby No More Tears Baby Shampoo,2,3,3,0,0.0,294.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2817,Personal Care,Colgate Zig Zag Toothbrush,1,2,2,0,0.0,240.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2818,Personal Care,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),1,2,2,0,0.0,378.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2819,Personal Care,Colgate Sensitive Everyday Protection Anticavity Toothpaste,4,8,8,0,0.0,600.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2820,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,1,1,1,0,0.0,323.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2822,Personal Care,Axe Pulse Men's Deodorant,3,3,3,0,0.0,630.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2823,Personal Care,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,1,2,2,0,0.0,198.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2825,Personal Care,Whisper Choice Regular Sanitary Pads,2,3,3,0,0.0,270.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2827,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,1,2,2,0,0.0,300.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2829,Personal Care,Engage M1 Perfume Spray for Men,2,3,3,0,0.0,582.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2832,Personal Care,Origami Aloe Vera Wipes,1,3,3,0,0.0,195.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2833,Personal Care,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",2,3,3,0,0.0,522.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2834,Personal Care,Gellette Presto Ready Shaver,1,3,3,0,0.0,60.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,979,20
2835,Personal Care,Colgate Max Fresh Plax Mouthwash - Fresh Mint,1,1,1,0,0.0,120.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2836,Personal Care,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,3,4,4,0,0.0,396.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2837,Personal Care,Godrej Protekt,1,1,1,0,0.0,99.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2838,Personal Care,Colgate Total Charcoal Anticavity Toothpaste,2,2,2,0,0.0,198.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2839,Personal Care,Colgate Kids 0-2 Extra Soft Tooth Brush,5,7,7,0,0.0,175.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2842,Personal Care,Godrej Cinthol Lime Talc,2,4,4,0,0.0,220.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2843,Personal Care,Hamam Soap Bar Neem Tulsi and Aloe Vera,2,3,3,0,0.0,174.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2844,Personal Care,"Godrej Expert Rich Crème, Burgundy",7,11,11,0,0.0,363.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2846,Personal Care,Nivea Creme All Season Multi-Purpose Cream,2,4,4,0,0.0,628.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2848,Personal Care,Mamaearth 100% Natural Berry Blast Kids Toothpaste,2,4,4,0,0.0,536.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2850,Personal Care,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,1,1,1,0,0.0,298.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2852,Personal Care,Fem Fairness Naturals Saffron Skin Bleach,1,2,2,0,0.0,144.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2853,Personal Care,Engage Woman Blush Body Deo Spray,2,2,2,0,0.0,348.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2854,Personal Care,Dove Pink Rosa Beauty Bathinhg Bar,3,5,5,0,0.0,300.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2855,Personal Care,Sebamed Cleansing Bar,1,1,1,0,0.0,89.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2860,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,1,2,2,0,0.0,298.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2861,Personal Care,Pantene Advanced Control Hair Fall Solution Shampoo,1,1,1,0,0.0,112.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2862,Personal Care,Veet Full Body Waxing Kit For Dry Skin,1,2,2,0,0.0,436.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2863,Personal Care,Johnson's Baby Skincare Wipes,2,2,2,0,0.0,442.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2864,Personal Care,Gillette Lemon Lime Shaving Foam,3,5,5,0,0.0,885.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2867,Personal Care,Himalaya Baby Powder,1,3,3,0,0.0,219.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2868,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,1,1,1,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2869,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,1,3,3,0,0.0,525.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2871,Personal Care,Dove Cream Beauty Bathing Bar,1,1,1,0,0.0,212.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2876,Personal Care,Godrej Easy Natural Black Hair Colour,5,8,8,0,0.0,200.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2877,Personal Care,Dabur Gulabari Rose Water Daily Glow,1,1,1,0,0.0,75.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,732,25
2878,Personal Care,Himalaya Purifying Neem Face Wash,2,4,4,0,0.0,612.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2880,Personal Care,Whisper Choice Ultra XL Sanitary Pad,2,2,2,0,0.0,260.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2881,Personal Care,Dove Dandruff Care Shampoo,2,2,2,0,0.0,294.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2882,Personal Care,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,1,3,3,0,0.0,855.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2883,Personal Care,L'Oreal Casting Creme Ebony Black Hair Color,6,8,8,0,0.0,4400.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2884,Personal Care,Mamaearth Onion Hair Oil,1,2,2,0,0.0,718.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2885,Personal Care,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),1,2,2,0,0.0,1100.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2886,Personal Care,Palmolive Naturals Sea Minerals Liquid Hand Wash,2,2,2,0,0.0,178.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2891,Personal Care,Woodward's Gripe Water,2,4,4,0,0.0,300.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2893,Personal Care,Johnson's Baby Soap,3,5,5,0,0.0,350.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2894,Personal Care,Engage M4 Perfume Spray For Men,1,1,1,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2896,Personal Care,Dove Hair Fall Rescue Conditioner,1,1,1,0,0.0,190.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2898,Personal Care,Fiama Peach & Avocado Gel Bar,2,2,2,0,0.0,316.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2899,Personal Care,Pears Pure & Gentle Value Pack Of 4 Bathing Soap,3,3,3,0,0.0,375.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2901,Personal Care,Palmolive Black Orchid And Milk Liquid Hand Wash,3,4,4,0,0.0,356.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2903,Personal Care,Gillette Mach 3 Turbo Razor,1,1,1,0,0.0,325.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2905,Personal Care,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,1,1,1,0,0.0,375.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,799,20
2907,Personal Care,Fiama Di Wills Men's Refreshing Pulse Shower Gel,1,1,1,0,0.0,214.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2909,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,2,2,2,0,0.0,270.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2910,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",1,2,2,0,0.0,1240.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2914,Personal Care,Fiama Di Wills Lemongrass & Jojoba Gel Bar,1,2,2,0,0.0,316.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2915,Personal Care,Colgate Plax Peppermint Mouthwash,2,2,2,0,0.0,240.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2920,Personal Care,Dettol Clinical Strength Hand Sanitizer Liquid,1,1,1,0,0.0,225.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2921,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,4,7,7,0,0.0,2233.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2923,Personal Care,Dettol Liquid Handwash With Free Liquid,1,1,1,0,0.0,99.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2924,Personal Care,Nivea Body Milk Lotion for Very Dry Skin,1,1,1,0,0.0,319.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2925,Personal Care,Lakme Sun Expert,1,1,1,0,0.0,225.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2926,Personal Care,Head & shoulders Anti Dandruff Shampoo Cool Menthol,2,4,4,0,0.0,680.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2927,Personal Care,Godrej Nupur Henna,2,2,2,0,0.0,150.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2928,Personal Care,Johnson's Baby Lotion,1,1,1,0,0.0,100.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2931,Personal Care,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,1,2,2,0,0.0,162.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2932,Personal Care,Dove Daily Shine Shampoo,1,2,2,0,0.0,1224.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2933,Personal Care,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,4,8,8,0,0.0,232.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2934,Personal Care,Colgate Sensitive Plus Enamel Toothpaste Tube,3,5,5,0,0.0,700.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2935,Personal Care,Colgate Max Fresh Peppermint Toothpaste,1,1,1,0,0.0,154.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2936,Personal Care,Pond's Light Moisturiser,2,3,3,0,0.0,834.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2937,Personal Care,Engage Mate For Man Deo Spray,1,1,1,0,0.0,174.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2938,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,2,3,3,0,0.0,360.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2940,Personal Care,Colgate Slim Soft Charcoal Toothbrush,1,1,1,0,0.0,123.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2941,Personal Care,Fiama Scents Juniper & Geranium Body Wash,2,2,2,0,0.0,372.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2943,Personal Care,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,2,3,3,0,0.0,165.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2944,Personal Care,Himalaya Anti-Hair Fall Shampoo,1,1,1,0,0.0,188.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,624,25
2949,Personal Care,Himalaya Purifying Neem Face Wash Tube,2,3,3,0,0.0,687.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2951,Personal Care,Gillette Mach 3 Start,1,2,2,0,0.0,498.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2953,Personal Care,Johnson's Baby Cream,1,2,2,0,0.0,300.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2955,Personal Care,Himalaya Gentle Baby Shampoo,1,1,1,0,0.0,265.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2956,Personal Care,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,1,1,1,0,0.0,550.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2957,Personal Care,Engage Rush Deodorant For Men,1,2,2,0,0.0,338.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2960,Personal Care,Gillette Classic Regular Pre Shave Foam,1,2,2,0,0.0,398.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2962,Personal Care,Johnson's Baby Shampoo,2,3,3,0,0.0,540.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2964,Personal Care,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,1,1,1,0,0.0,112.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2965,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,3,3,3,0,0.0,174.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2967,Personal Care,Dabur Meswak Toothpaste,2,2,2,0,0.0,200.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,876,20
2968,Personal Care,Patanjali Kesh Kanti Reetha Hair Cleanser,2,2,2,0,0.0,170.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2969,Personal Care,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,3,4,4,0,0.0,676.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2970,Personal Care,Santoor Total Skin Care Soap With Sandal & Turmeric,2,3,3,0,0.0,540.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2972,Personal Care,Gillette Pre Shave Foam - Classic Regular Skin,2,2,2,0,0.0,450.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2974,Personal Care,Listerine Fresh Burst Mouthwash,3,7,7,0,0.0,882.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2975,Personal Care,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin,1,2,2,0,0.0,494.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2977,Personal Care,Fogg Master - Royal Intense,2,2,2,0,0.0,500.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2978,Personal Care,TRESemme Smooth And Shine Conditioner,2,3,3,0,0.0,660.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2979,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,1,1,1,0,0.0,155.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2980,Personal Care,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",3,8,8,0,0.0,704.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2982,Personal Care,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,4,7,7,0,0.0,595.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2983,Personal Care,Neutrogena Deep Clean Foaming Cleanser,4,6,6,0,0.0,690.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,685,25
2985,Personal Care,Pampers Premium Care New Baby Pants,2,3,3,0,0.0,960.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2986,Personal Care,Vaseline Intensive Care Aloe Fresh,2,4,4,0,0.0,812.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2987,Personal Care,L'Oreal Paris Dream Lengths Shampoo,1,1,1,0,0.0,149.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2988,Personal Care,Johnson's Baby Oil,2,5,5,0,0.0,575.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2989,Personal Care,Engage Man Rush Deodorant,1,2,2,0,0.0,352.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2990,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,1,1,1,0,0.0,264.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2991,Personal Care,Whisper Daily Liners Clean and Fresh,2,4,4,0,0.0,420.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2993,Personal Care,Pantene Adv Hairfall Solution Conditioner Silky Smooth,1,1,1,0,0.0,190.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2994,Personal Care,Himalaya Prickly Heat Baby Powder,2,3,3,0,0.0,243.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2995,Personal Care,Mamaearth Daily Moisturizing Lotion For Babies,1,1,1,0,0.0,199.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2996,Personal Care,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,1,1,1,0,0.0,175.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2997,Personal Care,Pampers Premium Care Pants - Medium,1,1,1,0,0.0,899.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2998,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,1,3,3,0,0.0,537.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2999,Personal Care,Vaseline Original Skin Protecting Jelly,2,3,3,0,0.0,336.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3000,Personal Care,Clean & Clear Foaming Face Wash,1,1,1,0,0.0,162.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3001,Personal Care,Fiama Lemongrass and Jojoba Shower Gel,1,1,1,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3004,Personal Care,Veet Full Body Waxing Kit,3,5,5,0,0.0,1090.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3005,Personal Care,Listerine Original Mouthwash,3,4,4,0,0.0,200.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3007,Personal Care,Nivea Body Shea Smooth with Shea Butter for Dry Skin,5,10,10,0,0.0,3400.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3011,Personal Care,Bombay Shaving Company Charcoal Face Wash,1,1,1,0,0.0,249.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3012,Personal Care,Colgate Kids 2+ Years Extra Soft Toothbrush,2,4,4,0,0.0,80.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3015,Personal Care,L'Oreal Anti Hair Fall Conditioner,1,1,1,0,0.0,199.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3016,Personal Care,Nivea Body Lotion Aloe Hydration For Normal Skin,3,5,5,0,0.0,1235.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3017,Personal Care,Pampers Pants - Large,1,2,2,0,0.0,1698.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3018,Personal Care,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",2,2,2,0,0.0,348.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3024,Personal Care,Pampers Active Baby Diapers New Born Extra Small,1,2,2,0,0.0,1698.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3025,Personal Care,"Nivea Creme, All Season Multi-Purpose Cream",3,7,7,0,0.0,1106.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3027,Personal Care,Clean & Clear Morning Energy Aqua Splash Face Wash,2,2,2,0,0.0,262.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3028,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,2,3,3,0,0.0,1563.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3030,Personal Care,Chik Hairfall Prevent Egg Shampoo,1,1,1,0,0.0,178.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3031,Personal Care,Pantene Silky Smooth Care Shampoo,2,3,3,0,0.0,630.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3036,Personal Care,Nupur Heena Mehandi,1,2,2,0,0.0,398.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3037,Personal Care,Head & Shoulders 2-in-1 Active Protect Shampoo,2,3,3,0,0.0,1014.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3040,Personal Care,Bombay Shaving Company Sensitive Cartridges,1,1,1,0,0.0,375.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,798,20
3041,Personal Care,Himalaya Baby Lotion,1,2,2,0,0.0,528.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,613,25
3043,Personal Care,Colgate Sensitive Plus Anticavity Toothpaste,3,5,5,0,0.0,630.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3056,Personal Care,Palmolive Feel The Massage Shower Gel,2,4,4,0,0.0,796.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3057,Personal Care,L'Oreal Paris Dream Lengths Conditioner,2,2,2,0,0.0,418.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3060,Personal Care,Listerine Original Mouthwash,2,4,4,0,0.0,540.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3061,Personal Care,Himalaya Gentle Baby Shampoo,4,7,7,0,0.0,1022.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
