order_id,sku_id,customer_id,dark_store_id,order_date,category,product_name,units_ordered,units_fulfilled,stockout_flag,substitution_accepted,selling_price_rupees,gross_demand_value_rupees,fulfilled_revenue_rupees,unfulfilled_value_rupees,delivery_minutes,data_origin
QCO-SCN-06734,2775,C01456,DS_03,2026-01-29,Personal Care,Glow & Lovely Advanced Multivitamin Face Cream,1,1,False,False,190.0,190.0,190.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06735,275,C00522,DS_04,2026-01-26,Cooking Essentials,RRO Primio Refined Groundnut Oil Pet Bottle,1,1,False,False,239.0,239.0,239.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06736,3638,C00203,DS_02,2026-01-27,Health & Hygiene,Nestle A+ Actiplus Probiotic Dahi Plain Curd,2,0,True,False,75.0,150.0,0.0,150.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06737,29,C00754,DS_02,2026-01-17,Fruits & Vegetables,Curry Leaves,1,1,False,False,11.0,11.0,11.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06738,2111,C01262,DS_03,2026-01-17,Ice Cream & Desserts,Maggi 2-Minute Instant Noodles - Masala,2,0,True,False,44.0,88.0,0.0,88.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06739,2762,C00439,DS_01,2026-01-10,Personal Care,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,1,1,False,False,169.0,169.0,169.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06740,1139,C01782,DS_04,2026-01-23,"Dairy, Bread & Batter",Amul Frozen Malai Paneer,2,2,False,False,73.0,146.0,146.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06741,2117,C01748,DS_02,2026-01-10,Ice Cream & Desserts,Mother's Recipe Ginger And Garlic Paste,1,0,True,False,38.0,38.0,0.0,38.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06742,1249,C00018,DS_04,2026-01-11,"Dairy, Bread & Batter",Suguna Nourish Egg,1,0,True,False,60.0,60.0,0.0,60.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06743,151,C00720,DS_04,2026-01-29,Cooking Essentials,Everest Garam Masala,2,2,False,False,72.0,144.0,144.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06744,16,C00465,DS_04,2026-01-01,Fruits & Vegetables,Muskmelon,1,1,False,False,35.0,35.0,35.0,0.0,10.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06745,267,C01566,DS_03,2026-01-04,Cooking Essentials,Ching's Chicken Chilli Masala,2,2,False,False,10.0,20.0,20.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06746,276,C01413,DS_01,2026-01-24,Cooking Essentials,Everest Pani Puri Masala,1,1,False,False,30.0,30.0,30.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06747,2164,C01208,DS_01,2026-01-21,Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,1,1,False,False,17.0,17.0,17.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06748,1829,C01321,DS_01,2026-01-24,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,3,3,False,False,44.0,132.0,132.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06749,1556,C01436,DS_01,2026-01-15,Packaged Food,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,2,2,False,False,48.0,96.0,96.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06750,2456,C01322,DS_05,2026-01-01,Chocolates & Candies,Pantai Sriracha Yellow Chilli Sauce,1,1,False,False,191.0,191.0,191.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06751,32,C01205,DS_01,2026-01-09,Fruits & Vegetables,Papaya,2,2,False,False,45.0,90.0,90.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06752,899,C01769,DS_03,2026-01-26,Munchies,Dlicia Whip Topping Bottle,1,1,False,False,171.0,171.0,171.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06753,2721,C00988,DS_03,2026-01-20,Biscuits,Britannia Bourbon Chocolate Cream Biscuits,1,0,True,False,34.0,34.0,0.0,34.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06754,3344,C00173,DS_04,2026-01-27,Paan Corner,Clean & Clear Foaming Face Wash,3,0,True,False,162.0,486.0,0.0,486.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06755,1491,C00766,DS_01,2026-01-01,Packaged Food,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,1,0,True,True,23.0,23.0,0.0,23.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06756,223,C01216,DS_01,2026-01-10,Cooking Essentials,Popular Essentials White Peas (Un-Polished),1,1,False,False,72.0,72.0,72.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06757,2785,C01575,DS_05,2026-01-21,Personal Care,"Godrej Expert Rich Crème, Dark Brown",1,1,False,False,30.0,30.0,30.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06758,3211,C01155,DS_04,2026-01-01,Paan Corner,Himalaya Baby Powder,2,2,False,False,73.0,146.0,146.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06759,1418,C00505,DS_04,2026-01-14,Packaged Food,Chings Instant Soup - Sweet Corn Veg,1,0,True,False,10.0,10.0,0.0,10.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06760,805,C00371,DS_01,2026-01-27,Munchies,Cornitos Peanut - Premium Salted,1,1,False,False,108.0,108.0,108.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06761,89,C01511,DS_04,2026-01-05,Fruits & Vegetables,Beetroot,1,0,True,False,9.0,9.0,0.0,9.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06762,2081,C00384,DS_04,2026-01-03,Ice Cream & Desserts,Cantina Beans Mexican Beans,2,0,True,False,213.0,426.0,0.0,426.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06763,3343,C00049,DS_05,2026-01-20,Paan Corner,Vaseline Original Skin Protecting Jelly,1,1,False,False,112.0,112.0,112.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06764,2395,C01171,DS_01,2026-01-07,Chocolates & Candies,MTR Roasted Vermicelli,1,0,True,False,55.0,55.0,0.0,55.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06765,1089,C00938,DS_03,2026-01-06,Munchies,Popular Essentials Black Raisins Seedless,1,0,True,True,54.0,54.0,0.0,54.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06766,2258,C01179,DS_01,2026-01-17,Chocolates & Candies,Smith & Jones White Pasta Sauce Mix,1,1,False,False,40.0,40.0,40.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06767,2949,C00831,DS_02,2026-01-19,Personal Care,Himalaya Purifying Neem Face Wash Tube,1,1,False,False,229.0,229.0,229.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06768,1644,C01081,DS_02,2026-01-25,Packaged Food,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,1,1,False,False,140.0,140.0,140.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06769,2883,C00632,DS_01,2026-01-04,Personal Care,L'Oreal Casting Creme Ebony Black Hair Color,1,1,False,False,550.0,550.0,550.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06770,1347,C00832,DS_02,2026-01-24,Beverages,Dlecta Cheese Block,1,1,False,False,145.0,145.0,145.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06771,1194,C00304,DS_05,2026-01-21,"Dairy, Bread & Batter",Suguna Fit Egg,2,2,False,False,68.0,136.0,136.0,0.0,9.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06772,2047,C01237,DS_05,2026-01-21,Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,1,0,True,True,55.0,55.0,0.0,55.0,27.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06773,1592,C01067,DS_03,2026-01-08,Packaged Food,Veeba Hot Sweet Tomato Chilli Sauce,1,1,False,False,83.0,83.0,83.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06774,3638,C00580,DS_03,2026-01-25,Health & Hygiene,Nestle A+ Actiplus Probiotic Dahi Plain Curd,1,1,False,False,75.0,75.0,75.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06775,1803,C01029,DS_05,2026-01-04,Ice Cream & Desserts,Amul Cheese Spread Creamy,2,2,False,False,80.0,160.0,160.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06776,1319,C00425,DS_03,2026-01-21,Beverages,Go Cheese Spread - Garlic,2,2,False,False,94.0,188.0,188.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06777,1359,C01322,DS_03,2026-01-05,Beverages,Amul Pizza Cheese - Mozzarella,2,0,True,False,99.0,198.0,0.0,198.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06778,1901,C01072,DS_01,2026-01-20,Ice Cream & Desserts,Sunfeast Yippee! Power Up Atta Noodles,1,1,False,False,81.0,81.0,81.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06779,1220,C01177,DS_01,2026-01-14,"Dairy, Bread & Batter",The Laughing Cow Plain Processed Cheese Block,1,0,True,True,150.0,150.0,0.0,150.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06780,2587,C01112,DS_03,2026-01-06,"Meats, Fish & Eggs",Ceres Foods Laal Maas Instant Liquid Masala,1,1,False,False,110.0,110.0,110.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06781,1301,C01514,DS_02,2026-01-06,Beverages,Amul Lite Spread,2,2,False,False,39.0,78.0,78.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06782,1315,C01463,DS_01,2026-01-14,Beverages,Amul Cheese Sauce Jalapeno,1,1,False,False,75.0,75.0,75.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06783,2180,C00494,DS_04,2026-01-11,Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,1,1,False,False,15.0,15.0,15.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06784,152,C00749,DS_04,2026-01-14,Cooking Essentials,Popular Essentials Pumpkin Seeds,1,0,True,False,75.0,75.0,0.0,75.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06785,2302,C00982,DS_01,2026-01-13,Chocolates & Candies,Ching's Secret Singapore Curry Instant Noodles,2,2,False,False,15.0,30.0,30.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06786,1769,C01376,DS_05,2026-01-01,Ice Cream & Desserts,iD Idli & Dosa Batter,2,2,False,False,68.0,136.0,136.0,0.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06787,1546,C00072,DS_02,2026-01-13,Packaged Food,Ching's Secret Lemon Coriander Instant Soup,2,2,False,False,15.0,30.0,30.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06788,2572,C01652,DS_02,2026-01-13,"Meats, Fish & Eggs",TGFC Chicken Boneless Fresh Whole,1,0,True,False,222.0,222.0,0.0,222.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06789,2673,C00568,DS_01,2026-01-12,Biscuits,Unibic Daily Digestive (Multigrain Cookies),2,2,False,False,28.0,56.0,56.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06790,3026,C00767,DS_05,2026-01-07,Personal Care,Woodwards Gripe Water,3,3,False,False,50.0,150.0,150.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06791,1284,C00475,DS_05,2026-01-06,Beverages,The Bake Shop Pizza Base,1,0,True,False,30.0,30.0,0.0,30.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06792,1126,C00977,DS_05,2026-01-03,"Dairy, Bread & Batter",Britannia Sandwich White Bread,2,2,False,False,33.0,66.0,66.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06793,2555,C00490,DS_01,2026-01-19,"Meats, Fish & Eggs",Suguna Sharp Egg,3,3,False,False,62.0,186.0,186.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06794,2041,C01639,DS_05,2026-01-17,Ice Cream & Desserts,The Whole Truth - 5 Grain Muesli No Added Sugar,2,2,False,False,260.0,520.0,520.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06795,2223,C00573,DS_01,2026-01-25,Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,1,0,True,True,44.0,44.0,0.0,44.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06796,1928,C00541,DS_04,2026-01-08,Ice Cream & Desserts,Smith & Jones Masala Noodles,2,2,False,False,61.0,122.0,122.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06797,2708,C00035,DS_04,2026-01-13,Biscuits,Sunfeast Farmlite 5 Seed Digestive,1,0,True,True,60.0,60.0,0.0,60.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06798,628,C01301,DS_05,2026-01-06,Munchies,Aashirvaad Multigrain Atta,1,0,True,True,62.0,62.0,0.0,62.0,27.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06799,1929,C01650,DS_03,2026-01-29,Ice Cream & Desserts,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",1,1,False,False,55.0,55.0,55.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06800,491,C01039,DS_02,2026-01-24,Cooking Essentials,Ceres Foods Nalli Nihari Instant Liquid Masala,3,3,False,False,110.0,330.0,330.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06801,1397,C01636,DS_04,2026-01-05,Packaged Food,Unibic Almond & Oats Protein Bar,3,0,True,False,33.0,99.0,0.0,99.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06802,2336,C00746,DS_03,2026-01-25,Chocolates & Candies,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,2,0,True,False,140.0,280.0,0.0,280.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06803,1723,C01248,DS_01,2026-01-28,Packaged Food,Maggi 2-Minute Instant Noodles - Masala,3,0,True,True,44.0,132.0,0.0,132.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06804,1297,C01556,DS_04,2026-01-20,Beverages,Amul Cheese Sauce Mexican Salsa,2,0,True,False,72.0,144.0,0.0,144.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06805,3211,C01332,DS_04,2026-01-30,Paan Corner,Himalaya Baby Powder,2,2,False,False,73.0,146.0,146.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06806,2708,C00283,DS_02,2026-01-06,Biscuits,Sunfeast Farmlite 5 Seed Digestive,1,0,True,True,60.0,60.0,0.0,60.0,27.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06807,1830,C01748,DS_04,2026-01-09,Ice Cream & Desserts,Maggi Hot & Sweet Tomato Chilli Sauce,1,1,False,False,115.0,115.0,115.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06808,3530,C00064,DS_02,2026-01-19,Home & Cleaning,Shubh kart - Shubhkart Sambrani Cup Black 12n,1,0,True,False,75.0,75.0,0.0,75.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06809,1448,C00211,DS_03,2026-01-17,Packaged Food,Safal Frozen - Mixed Vegetables,3,3,False,False,105.0,315.0,315.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06810,2747,C00373,DS_02,2026-01-22,Biscuits,Britannia Roll Yo! Choco Swiss Roll (With Egg),2,0,True,False,10.0,20.0,0.0,20.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06811,536,C01297,DS_04,2026-01-29,Cooking Essentials,Praakritik Organic Jumbo Rolled Oats,3,3,False,False,169.0,507.0,507.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06812,957,C01578,DS_01,2026-01-07,Munchies,Weikfield Drinking Chocolate Powder,1,1,False,False,58.0,58.0,58.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06813,1156,C00972,DS_01,2026-01-27,"Dairy, Bread & Batter",Amul Delicious Fat Spread - Cholesterol Free,1,1,False,False,17.0,17.0,17.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06814,298,C00619,DS_03,2026-01-04,Cooking Essentials,Everest Tea Masala,2,0,True,True,50.0,100.0,0.0,100.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06815,1754,C00827,DS_04,2026-01-14,Packaged Food,Del Monte Original Blend Tomato Ketchup Pouch,1,0,True,False,111.0,111.0,0.0,111.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06816,638,C01232,DS_04,2026-01-14,Munchies,Ching's Secret Instant Hot Garlic Noodles,1,1,False,False,15.0,15.0,15.0,0.0,24.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06817,2230,C00391,DS_01,2026-01-25,Chocolates & Candies,Lijjat Udad Mini Papad,1,1,False,False,56.0,56.0,56.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06818,628,C00416,DS_04,2026-01-13,Munchies,Aashirvaad Multigrain Atta,1,0,True,True,62.0,62.0,0.0,62.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06819,358,C00528,DS_05,2026-01-25,Cooking Essentials,"Ching's Secret Instant Noodles, Hot Garlic",1,1,False,False,60.0,60.0,60.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06820,3609,C00884,DS_04,2026-01-05,Home & Cleaning,Apsara Non Dust Eraser,1,1,False,False,54.0,54.0,54.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06821,2313,C01324,DS_01,2026-01-30,Chocolates & Candies,Kellogg's Almonds And Cranberries Granola,1,1,False,False,310.0,310.0,310.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06822,3476,C00942,DS_04,2026-01-06,Home & Cleaning,Mangaldeep Rose Puja Agarbatti,1,1,False,False,59.0,59.0,59.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06823,1705,C00172,DS_02,2026-01-18,Packaged Food,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,1,1,False,False,140.0,140.0,140.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06824,69,C00442,DS_01,2026-01-15,Fruits & Vegetables,Pear Green Imported,1,1,False,False,69.0,69.0,69.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06825,2008,C00081,DS_03,2026-01-03,Ice Cream & Desserts,Mother's Recipe Punjabi Teekha Mang Pickle,1,0,True,False,108.0,108.0,0.0,108.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06826,1940,C00698,DS_01,2026-01-16,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolat,2,2,False,False,88.0,176.0,176.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06827,29,C00912,DS_01,2026-01-27,Fruits & Vegetables,Curry Leaves,1,1,False,False,11.0,11.0,11.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06828,3107,C00472,DS_01,2026-01-17,Paan Corner,Dabur Meswak Toothpaste,1,1,False,False,55.0,55.0,55.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06829,2190,C00081,DS_02,2026-01-22,Chocolates & Candies,Switz Samosa Dough Sheets,1,1,False,False,86.0,86.0,86.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06830,2641,C00182,DS_05,2026-01-30,Biscuits,Britannia Treat Croissant Vanilla Creme Roll,3,0,True,False,18.0,54.0,0.0,54.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06831,1726,C01243,DS_02,2026-01-10,Packaged Food,Kissan Mixed Fruit Jam,1,0,True,False,155.0,155.0,0.0,155.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06832,2184,C00777,DS_05,2026-01-02,Chocolates & Candies,Chings Instant Soup - Hot & Sour,2,2,False,False,10.0,20.0,20.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06833,849,C01746,DS_01,2026-01-21,Munchies,Satyam Makhana,2,2,False,False,208.0,416.0,416.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06834,3628,C01015,DS_03,2026-01-24,Home & Cleaning,Vim Dishwash Bar,2,0,True,True,45.0,90.0,0.0,90.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06835,1380,C00550,DS_02,2026-01-05,Packaged Food,Maggi 2 Minute Masala Noodles,2,2,False,False,12.0,24.0,24.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06836,510,C00163,DS_02,2026-01-11,Cooking Essentials,Praakritik Organic Yellow Moon Dal,1,1,False,False,135.0,135.0,135.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06837,133,C01326,DS_03,2026-01-11,Cooking Essentials,Popular Essentials Refined Sugar,2,2,False,False,60.0,120.0,120.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06838,2237,C00645,DS_05,2026-01-23,Chocolates & Candies,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,2,2,False,False,44.0,88.0,88.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06839,3659,C01074,DS_04,2026-01-27,Health & Hygiene,Whisper Choice Regular Wing Sanitary Pad,1,0,True,False,30.0,30.0,0.0,30.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06840,3268,C00833,DS_01,2026-01-23,Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,3,3,False,False,319.0,957.0,957.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06841,2505,C00148,DS_05,2026-01-09,Chocolates & Candies,Mother's Recipe Ginger And Garlic Paste,3,0,True,True,38.0,114.0,0.0,114.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06842,3690,C01679,DS_01,2026-01-19,Health & Hygiene,Kapiva Wild Amla Juice,2,2,False,False,212.0,424.0,424.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06843,2586,C00214,DS_03,2026-01-09,"Meats, Fish & Eggs",Fresh Mutton Curry Cut Cubes (Halal),3,0,True,False,442.0,1326.0,0.0,1326.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06844,1160,C01099,DS_04,2026-01-19,"Dairy, Bread & Batter",Amul Delicious Fat Spread - Cholesterol Free,1,0,True,False,86.0,86.0,0.0,86.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06845,2126,C00259,DS_03,2026-01-29,Ice Cream & Desserts,Saffola Oats 100 % Natural,1,0,True,False,15.0,15.0,0.0,15.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06846,218,C01697,DS_03,2026-01-20,Cooking Essentials,Chef's Basket Durum Wheat Fusilli Pasta,2,2,False,False,80.0,160.0,160.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-06847,738,C00511,DS_04,2026-01-24,Munchies,Ching's Secret Chowmein Hakka Noodles Masala,3,3,False,False,44.0,132.0,132.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
