product_name,sku_rows,category_count,categories,min_mrp_rupees,max_mrp_rupees
Fortune Rice Bran (Pouch),2,2,"Cooking Essentials, Munchies",225.0,225.0
Fortune Rice Bran Health Oil (Jar),2,2,"Cooking Essentials, Munchies",1050.0,1050.0
Fortune Rozana Basmati Rice,2,2,"Cooking Essentials, Munchies",585.0,585.0
Fortune Soya Health Refined Soybean Oil,2,2,"Cooking Essentials, Munchies",210.0,210.0
Fortune Sunlite Refined Sunflower (Jar),2,2,"Cooking Essentials, Munchies",925.0,925.0
Fortune Sunlite Refined Sunflower (Pouch),2,2,"Cooking Essentials, Munchies",230.0,230.0
"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",2,2,"Paan Corner, Personal Care",180.0,180.0
Garnier Colour Naturals Hair Colour - 1 Natural Black,2,2,"Paan Corner, Personal Care",80.0,80.0
"Garnier Skin Naturals, Micellar Cleansing Water",2,2,"Paan Corner, Personal Care",199.0,199.0
Gellette Presto Ready Shaver,2,2,"Paan Corner, Personal Care",20.0,20.0
Gillete Mach3,2,2,"Paan Corner, Personal Care",260.0,260.0
Gillette Classic Regular Pre Shave Foam,2,2,"Paan Corner, Personal Care",199.0,199.0
Gillette Lemon Lime Shaving Foam,2,2,"Paan Corner, Personal Care",199.0,199.0
Gillette Mach 3 Mens Razor Blades,2,2,"Paan Corner, Personal Care",499.0,499.0
Gillette Mach 3 Start,2,2,"Paan Corner, Personal Care",249.0,249.0
Gillette Mach 3 Turbo Cartridges,2,2,"Paan Corner, Personal Care",649.0,649.0
Gillette Mach 3 Turbo Razor,2,2,"Paan Corner, Personal Care",349.0,349.0
Gillette Pre Shave Foam - Classic Regular Skin,2,2,"Paan Corner, Personal Care",225.0,225.0
Gillette Presto Ready Shaver 5 Cartridges,2,2,"Paan Corner, Personal Care",88.0,88.0
Gillette Sensitive Shaving Foam,2,2,"Paan Corner, Personal Care",225.0,225.0
Gits Dessert Mix China Grass Bombay Halwa,2,2,"Cooking Essentials, Munchies",55.0,55.0
Gits Gulab Jamun Instant Dessert Mix,2,2,"Cooking Essentials, Munchies",99.0,99.0
Gits Jalebi with Maker Dessert Mix,2,2,"Cooking Essentials, Munchies",75.0,75.0
Gits Khaman Dhokla Instant Snack Mix,2,2,"Cooking Essentials, Munchies",65.0,65.0
Gits Medu Vada Instant Snack Mix,2,2,"Cooking Essentials, Munchies",90.0,90.0
Gits Rice Dosa Instant Breakfast Mix,2,2,"Cooking Essentials, Munchies",60.0,60.0
Gits Veg Biryani Ready to Eat,2,2,"Cooking Essentials, Munchies",110.0,110.0
Glow & Lovely Advanced Multivitamin Face Cream,2,2,"Paan Corner, Personal Care",213.0,213.0
Go Cheese Pizza Blend Mozzarella + Cheddar,2,2,"Beverages, Dairy, Bread & Batter",125.0,125.0
Go Cheese Processed Angles Plain,2,2,"Beverages, Dairy, Bread & Batter",100.0,100.0
Go Cheese Processed Block,2,2,"Beverages, Dairy, Bread & Batter",249.0,249.0
Go Cheese Processed Squares,2,2,"Beverages, Dairy, Bread & Batter",125.0,125.0
Go Cheese Slice - Plain,2,2,"Beverages, Dairy, Bread & Batter",140.0,140.0
Go Pizza Cheese,2,2,"Beverages, Dairy, Bread & Batter",140.0,140.0
Go Processed Cheese Block,2,2,"Beverages, Dairy, Bread & Batter",125.0,125.0
Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,2,2,"Paan Corner, Personal Care",55.0,55.0
Godrej Cinthol Lime Refreshing Deo Soap,2,2,"Paan Corner, Personal Care",116.0,116.0
Godrej Cinthol Lime Talc,2,2,"Paan Corner, Personal Care",55.0,55.0
Godrej Easy 5 Minute Natural Brown 4 Hair Colour,2,2,"Paan Corner, Personal Care",29.0,29.0
Godrej Easy Natural Black Hair Colour,2,2,"Paan Corner, Personal Care",25.0,25.0
Godrej Expert Creme Hair Natural Brown Colour,2,2,"Paan Corner, Personal Care",30.0,30.0
"Godrej Expert Rich Crème, Burgundy",2,2,"Paan Corner, Personal Care",33.0,33.0
"Godrej Expert Rich Crème, Dark Brown",2,2,"Paan Corner, Personal Care",30.0,30.0
"Godrej Expert Rich Crème, Natural Black",2,2,"Paan Corner, Personal Care",30.0,30.0
"Godrej No.1 Bathing Soap, Jasmine",2,2,"Paan Corner, Personal Care",84.0,84.0
Godrej Nupur Henna,2,2,"Paan Corner, Personal Care",75.0,75.0
Godrej Nupur – 100% Pure Henna (Mehendi),2,2,"Paan Corner, Personal Care",10.0,10.0
Godrej Protekt,2,2,"Paan Corner, Personal Care",99.0,99.0
Godrej Protekt Germ Fighter Handwash,2,2,"Paan Corner, Personal Care",99.0,99.0
Gowardhan Classic Block Fresh Paneer,2,2,"Beverages, Dairy, Bread & Batter",89.0,89.0
Gowardhan Cow Ghee Pouch,2,2,"Cooking Essentials, Munchies",579.0,579.0
Gowardhan Ghee Jar,2,2,"Cooking Essentials, Munchies",598.0,598.0
Gowardhan Ghee/Tuppa Jar,2,2,"Cooking Essentials, Munchies",315.0,315.0
Gowardhan Pure Ghee Pouch,2,2,"Cooking Essentials, Munchies",295.0,295.0
HImalaya Gentle Baby Wipes,2,2,"Paan Corner, Personal Care",200.0,200.0
Hamam Soap Bar Neem Tulsi and Aloe Vera,2,2,"Paan Corner, Personal Care",58.0,58.0
Happilo Premium 100% Natural Whole Cashews,2,2,"Cooking Essentials, Munchies",335.0,335.0
Happilo Premium Afghani Anjeer,2,2,"Cooking Essentials, Munchies",365.0,365.0
Happilo Premium International Queen Kalmi Dates,2,2,"Cooking Essentials, Munchies",245.0,245.0
Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner,2,2,"Paan Corner, Personal Care",195.0,195.0
Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,2,2,"Paan Corner, Personal Care",375.0,375.0
Head & Shoulders 2-in-1 Active Protect Shampoo,2,2,"Paan Corner, Personal Care",375.0,375.0
Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,2,2,"Paan Corner, Personal Care",375.0,375.0
Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,2,2,"Paan Corner, Personal Care",285.0,285.0
Head & Shoulders Anti Dandruff Shampoo Cool Menthol,2,2,"Paan Corner, Personal Care",295.0,295.0
"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",2,2,"Paan Corner, Personal Care",365.0,365.0
Head & shoulders Anti Dandruff Shampoo Cool Menthol,2,2,"Paan Corner, Personal Care",170.0,170.0
Hershey's Caramel Syrup,2,2,"Cooking Essentials, Munchies",230.0,230.0
Hershey's Chocolate Flavour Syrup,2,2,"Cooking Essentials, Munchies",220.0,220.0
Hershey's Chocolate Milk Booster,2,2,"Cooking Essentials, Munchies",200.0,200.0
Hershey's Chocolate Syrup,2,2,"Cooking Essentials, Munchies",95.0,95.0
Hershey's Cocoa - Natural Unsweetened,2,2,"Cooking Essentials, Munchies",270.0,270.0
Hershey's Cocoa Powder,2,2,"Cooking Essentials, Munchies",95.0,95.0
Hershey's Hot Chocolate Powder,2,2,"Cooking Essentials, Munchies",210.0,210.0
Hershey's Syrup Delicious Strawberry,2,2,"Cooking Essentials, Munchies",95.0,95.0
Hersheys Chocolate Almond Syrup,2,2,"Cooking Essentials, Munchies",200.0,200.0
Himalaya Anti-Hair Fall Shampoo,2,2,"Paan Corner, Personal Care",230.0,230.0
Himalaya Baby Nourishing Massage Oil,2,2,"Paan Corner, Personal Care",200.0,200.0
Himalaya Diaper Rash Cream,2,2,"Paan Corner, Personal Care",80.0,80.0
Himalaya Gentle Baby Bath,2,2,"Paan Corner, Personal Care",165.0,165.0
Himalaya Men Pimple Clear Neem Face Wash,2,2,"Paan Corner, Personal Care",180.0,180.0
Himalaya Moisturising Aloe Vera Facial Wipes,2,2,"Paan Corner, Personal Care",100.0,100.0
Himalaya Prickly Heat Baby Powder,2,2,"Paan Corner, Personal Care",90.0,90.0
Himalaya Purifying Neem Face Wash,2,2,"Paan Corner, Personal Care",170.0,170.0
Himalaya Purifying Neem Face Wash Tube,2,2,"Paan Corner, Personal Care",270.0,270.0
ITC Master Chef Butter Chicken,2,2,"Cooking Essentials, Munchies",75.0,75.0
ITC Master Chef Hyderabadi Biryani,2,2,"Cooking Essentials, Munchies",75.0,75.0
ITC Master Chef Vegetable Biryani Cooking Paste,2,2,"Cooking Essentials, Munchies",75.0,75.0
India Gate Basmati Rice,2,2,"Cooking Essentials, Munchies",210.0,210.0
Indulekha Bhringa Hair Oil,2,2,"Paan Corner, Personal Care",432.0,432.0
Jivana Jaggery,2,2,"Cooking Essentials, Munchies",100.0,100.0
Johnson's Baby Cream,2,2,"Paan Corner, Personal Care",150.0,150.0
Johnson's Baby Lotion,2,2,"Paan Corner, Personal Care",100.0,100.0
Johnson's Baby No More Tears Baby Shampoo,2,2,"Paan Corner, Personal Care",98.0,98.0
Johnson's Baby Shampoo,2,2,"Paan Corner, Personal Care",180.0,180.0
Johnson's Baby Top To Toe Bath Body Wash,2,2,"Paan Corner, Personal Care",165.0,165.0
Keya Italian Pizza Oregano,2,2,"Cooking Essentials, Munchies",109.0,109.0
Keya Italian Seasoning,2,2,"Cooking Essentials, Munchies",109.0,109.0
Keya Oregano,2,2,"Cooking Essentials, Munchies",109.0,109.0
Keya Piri Piri | Exotic Spices Mix,2,2,"Cooking Essentials, Munchies",109.0,109.0
Keya Pizza Seasoning,2,2,"Cooking Essentials, Munchies",109.0,109.0
Keya Wonder Red Hot Chilli Flakes,2,2,"Cooking Essentials, Munchies",89.0,89.0
Kitchens Of India Mutter Paneer,2,2,"Cooking Essentials, Munchies",130.0,130.0
L'Oreal 6 Oil Nourish Conditioner,2,2,"Paan Corner, Personal Care",135.0,135.0
L'Oreal Anti Hair Fall Conditioner,2,2,"Paan Corner, Personal Care",199.0,199.0
L'Oreal Casting Creme Ebony Black Hair Color,2,2,"Paan Corner, Personal Care",550.0,550.0
L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),2,2,"Paan Corner, Personal Care",550.0,550.0
"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",2,2,"Paan Corner, Personal Care",550.0,550.0
L'Oreal Paris Color Protect Conditioner,2,2,"Paan Corner, Personal Care",199.0,199.0
L'Oreal Paris Color Protect Shampoo,2,2,"Paan Corner, Personal Care",282.0,282.0
L'Oreal Paris Dream Lengths Shampoo,2,2,"Paan Corner, Personal Care",149.0,149.0
"L'Oreal Paris Excellence Creme Hair Color, 1 Black",2,2,"Paan Corner, Personal Care",620.0,620.0
"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",2,2,"Paan Corner, Personal Care",620.0,620.0
"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",2,2,"Paan Corner, Personal Care",550.0,550.0
"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",2,2,"Paan Corner, Personal Care",620.0,620.0
"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",2,2,"Paan Corner, Personal Care",620.0,620.0
L'Oreal Paris Shine Masque Royal Jelly Hair Colour,2,2,"Paan Corner, Personal Care",550.0,550.0
L'Oreal Paris Total Repair 5 Conditioner,2,2,"Paan Corner, Personal Care",199.0,199.0
L'Oreal Paris Total Repair 5 Shampoo,2,2,"Paan Corner, Personal Care",265.0,265.0
Lakme Sun Expert,2,2,"Paan Corner, Personal Care",225.0,225.0
Laughing Cow Cheese 8 Portion 120Gm Imported,2,2,"Beverages, Dairy, Bread & Batter",110.0,110.0
Lifebuoy Germ Protection Care Soap Bar,2,2,"Paan Corner, Personal Care",30.0,30.0
Livon Anti-Frizz Serum,2,2,"Paan Corner, Personal Care",250.0,250.0
MTR Idli/Dosa/Chilly Chutney Powder,2,2,"Cooking Essentials, Munchies",115.0,115.0
MTR Instant Gulab Jamun Mix,2,2,"Cooking Essentials, Munchies",195.0,195.0
MTR Masala - Sambar Powder,2,2,"Cooking Essentials, Munchies",115.0,115.0
MTR Uttapam Mix,2,2,"Cooking Essentials, Munchies",165.0,165.0
MTR Vada Breakfast,2,2,"Cooking Essentials, Munchies",200.0,200.0
Madhur Pure And Hygienic Sugar,2,2,"Cooking Essentials, Munchies",295.0,295.0
Madhur Sugar,2,2,"Cooking Essentials, Munchies",60.0,60.0
Maggi Coconut Milkpowder,2,2,"Cooking Essentials, Munchies",100.0,100.0
Maggi Masala Ae Magic,2,2,"Cooking Essentials, Munchies",58.0,58.0
Mamaearth 100% Natural Berry Blast Kids Toothpaste,2,2,"Paan Corner, Personal Care",149.0,149.0
Mamaearth Daily Moisturizing Lotion For Babies,2,2,"Paan Corner, Personal Care",199.0,199.0
Mamaearth Deeply Nourishing wash for Babies,2,2,"Paan Corner, Personal Care",199.0,199.0
Mamaearth Moisturizing Baby Bath Soap,2,2,"Paan Corner, Personal Care",249.0,249.0
Mamaearth Onion Hair Oil,2,2,"Paan Corner, Personal Care",399.0,399.0
Mamaearth Skin Correct Face Serum,2,2,"Paan Corner, Personal Care",599.0,599.0
Mamaearth Ubtan Body Lotion,2,2,"Paan Corner, Personal Care",399.0,399.0
Mamaearth Ubtan Face Scrub Turmeric & Walnut,2,2,"Paan Corner, Personal Care",349.0,349.0
Mamaearth Vitamin C Face Toner,2,2,"Paan Corner, Personal Care",399.0,399.0
"MamyPoko Pants Extra Absorb Diapers, New Born",2,2,"Paan Corner, Personal Care",299.0,299.0
"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",2,2,"Paan Corner, Personal Care",399.0,399.0
Maybelline New York Colossal Kajal Black,2,2,"Paan Corner, Personal Care",149.0,149.0
Maybelline New York Colossal Kajal Super Black,2,2,"Paan Corner, Personal Care",300.0,300.0
Mother Dairy Classic Curd,2,2,"Beverages, Dairy, Bread & Batter",30.0,30.0
Mother Dairy Toned Milk Pouch,2,2,"Beverages, Dairy, Bread & Batter",25.0,25.0
Mother Dairy Ultra Full Cream Milk,2,2,"Beverages, Dairy, Bread & Batter",31.0,31.0
Mother's Recipe Paste Ginger & Garlic,2,2,"Cooking Essentials, Munchies",76.0,76.0
Mothers Recipe Papad Chana Masala,2,2,"Cooking Essentials, Munchies",79.0,79.0
Nestle A+ Slim Dahi - Low Fat,2,2,"Beverages, Dairy, Bread & Batter",78.0,78.0
Nestle A+ Slim Milk,2,2,"Beverages, Dairy, Bread & Batter",89.0,89.0
Nestle Milkmaid,2,2,"Cooking Essentials, Munchies",132.0,132.0
Neutrogena Deep Clean Facial Cleanser,2,2,"Paan Corner, Personal Care",130.0,130.0
Neutrogena Deep Clean Foaming Cleanser,2,2,"Paan Corner, Personal Care",130.0,130.0
Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,2,2,"Paan Corner, Personal Care",250.0,250.0
Nivea Body Lotion Aloe Hydration For Normal Skin,2,2,"Paan Corner, Personal Care",275.0,275.0
Nivea Body Milk Lotion for Very Dry Skin,2,2,"Paan Corner, Personal Care",399.0,399.0
Nivea Body Shea Smooth with Shea Butter for Dry Skin,2,2,"Paan Corner, Personal Care",425.0,425.0
Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin,2,2,"Paan Corner, Personal Care",299.0,299.0
Nivea Creme All Season Multi-Purpose Cream,2,2,"Paan Corner, Personal Care",175.0,175.0
"Nivea Creme, All Season Multi-Purpose Cream",2,2,"Paan Corner, Personal Care",175.0,175.0
Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,2,2,"Paan Corner, Personal Care",140.0,140.0
Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,2,2,"Paan Corner, Personal Care",185.0,185.0
Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,2,2,"Paan Corner, Personal Care",199.0,199.0
Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,2,2,"Paan Corner, Personal Care",225.0,225.0
Nivea Soft Light Moisturizing Cream,2,2,"Paan Corner, Personal Care",185.0,185.0
Nivea Soft Moisturizing Cream,2,2,"Paan Corner, Personal Care",310.0,310.0
Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,2,2,"Paan Corner, Personal Care",199.0,199.0
Nupur Heena Mehandi,2,2,"Paan Corner, Personal Care",199.0,199.0
Nycil Germ Expert Cool Herbal Talc,2,2,"Paan Corner, Personal Care",130.0,130.0
Old Spice After Shave Lotion Musk,2,2,"Paan Corner, Personal Care",215.0,215.0
Old Spice Lime Lather Shaving Cream,2,2,"Paan Corner, Personal Care",75.0,75.0
Old Spice Original After Shave Lotion,2,2,"Paan Corner, Personal Care",250.0,250.0
Old Spice Original Lather Shaving Cream,2,2,"Paan Corner, Personal Care",75.0,75.0
Oleev Active Oil (Pouch),2,2,"Cooking Essentials, Munchies",265.0,265.0
"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",2,2,"Cooking Essentials, Munchies",215.0,215.0
On1y Black Salt Grinder,2,2,"Cooking Essentials, Munchies",99.0,99.0
On1y Mixed Herbs,2,2,"Cooking Essentials, Munchies",99.0,99.0
On1y Pasta Seasoning,2,2,"Cooking Essentials, Munchies",99.0,99.0
On1y Pepper Grinder,2,2,"Cooking Essentials, Munchies",159.0,159.0
On1y Pizza Seasoning,2,2,"Cooking Essentials, Munchies",99.0,99.0
On1y Salad Seasoning Grinder,2,2,"Cooking Essentials, Munchies",139.0,139.0
On1y Sea Salt Grinder,2,2,"Cooking Essentials, Munchies",89.0,89.0
Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),2,2,"Paan Corner, Personal Care",180.0,180.0
Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,2,2,"Paan Corner, Personal Care",99.0,99.0
Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,2,2,"Paan Corner, Personal Care",99.0,99.0
Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),2,2,"Paan Corner, Personal Care",160.0,160.0
Oral-B Extra Soft Bristles Sensitive,2,2,"Paan Corner, Personal Care",98.0,98.0
Origami Aloe Vera Wipes,2,2,"Paan Corner, Personal Care",75.0,75.0
Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,2,2,"Paan Corner, Personal Care",82.0,82.0
Palmolive Aroma Absolute Relax Shower Gel,2,2,"Paan Corner, Personal Care",199.0,199.0
Palmolive Black Orchid And Milk Liquid Hand Wash,2,2,"Paan Corner, Personal Care",99.0,99.0
Palmolive Feel The Massage Shower Gel,2,2,"Paan Corner, Personal Care",249.0,249.0
Palmolive Naturals Sea Minerals Liquid Hand Wash,2,2,"Paan Corner, Personal Care",99.0,99.0
Pampers All Round Protection Pants - Medium,2,2,"Paan Corner, Personal Care",699.0,699.0
Pampers Pants - Large,2,2,"Paan Corner, Personal Care",1549.0,1549.0
Pampers Pants - Medium,2,2,"Paan Corner, Personal Care",699.0,699.0
Pampers Premium Care New Baby Pants,2,2,"Paan Corner, Personal Care",320.0,320.0
Pampers Premium Care Pants - Large,2,2,"Paan Corner, Personal Care",1099.0,1099.0
Pampers Premium Care Pants - Medium,2,2,"Paan Corner, Personal Care",1099.0,1099.0
Pantene Adv Hairfall Solution Conditioner Silky Smooth,2,2,"Paan Corner, Personal Care",190.0,190.0
Pantene Advanced Control Hair Fall Solution Shampoo,2,2,"Paan Corner, Personal Care",120.0,120.0
Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,2,2,"Paan Corner, Personal Care",120.0,120.0
Pantene Hair Fall Control Shampoo,2,2,"Paan Corner, Personal Care",240.0,240.0
Pantene Hairfall Control Conditioner,2,2,"Paan Corner, Personal Care",190.0,190.0
Pantene Silky Smooth Care Shampoo,2,2,"Paan Corner, Personal Care",225.0,225.0
Pantene Total Damage Care Shampoo,2,2,"Paan Corner, Personal Care",120.0,120.0
Parachute 100% Pure Coconut Oil,2,2,"Paan Corner, Personal Care",123.0,123.0
Parachute Advansed Gold Coconut Hair Oil,2,2,"Paan Corner, Personal Care",215.0,215.0
Parachute Jasmine Hair Oil,2,2,"Paan Corner, Personal Care",82.0,82.0
Parachute Oil,2,2,"Cooking Essentials, Munchies",40.0,40.0
Park Avenue Beer Shampoo,2,2,"Paan Corner, Personal Care",155.0,155.0
Patanjali Cow's Ghee,2,2,"Cooking Essentials, Munchies",565.0,565.0
Patanjali Kesh Kanti Aloe Vera Hair Cleanser,2,2,"Paan Corner, Personal Care",85.0,85.0
Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,2,2,"Paan Corner, Personal Care",110.0,110.0
Patanjali Kesh Kanti Natural Hair Cleanser,2,2,"Paan Corner, Personal Care",75.0,75.0
Patanjali Kesh Kanti Reetha Hair Cleanser,2,2,"Paan Corner, Personal Care",85.0,85.0
Patanjali Kesh Kanti Shikakai Hair Cleanser,2,2,"Paan Corner, Personal Care",95.0,95.0
Patanjali Pure Honey,2,2,"Cooking Essentials, Munchies",95.0,95.0
Patanjali Saundarya Aloe Vera Gel,2,2,"Paan Corner, Personal Care",90.0,90.0
Pears Pure & Gentle Glycerin Bath Soap,2,2,"Paan Corner, Personal Care",75.0,75.0
Pears Pure & Gentle Value Pack Of 4 Bathing Soap,2,2,"Paan Corner, Personal Care",125.0,125.0
Pears Pure And Gentle Value Pack Of 3 Bathing Soap,2,2,"Paan Corner, Personal Care",199.0,199.0
Pillsbury Atta With Multigrains Wheat Grains,2,2,"Cooking Essentials, Munchies",295.0,295.0
Pillsbury Cooker Cake Mix - Choco,2,2,"Cooking Essentials, Munchies",100.0,100.0
Pillsbury Multi Grain Atta,2,2,"Cooking Essentials, Munchies",60.0,60.0
Pillsbury Oven Cake Mix - Rich Chocolate,2,2,"Cooking Essentials, Munchies",165.0,165.0
Pillsbury Oven Cake Mix - Vanilla,2,2,"Cooking Essentials, Munchies",175.0,175.0
Pillsbury Pancake Mix - Funfetti,2,2,"Beverages, Dairy, Bread & Batter",99.0,99.0
Pillsbury Rich Choco Oven Cake Mix - Egg Free,2,2,"Cooking Essentials, Munchies",170.0,170.0
Pillsbury Vanilla Custard Powder,2,2,"Cooking Essentials, Munchies",37.0,37.0
Pond's Light Moisturiser,2,2,"Paan Corner, Personal Care",309.0,309.0
Popular Essentials Anjeer,2,2,"Cooking Essentials, Munchies",190.0,190.0
Popular Essentials Bajra Whole,2,2,"Cooking Essentials, Munchies",65.0,65.0
Popular Essentials Bansi Sooji,2,2,"Cooking Essentials, Munchies",35.0,35.0
Popular Essentials Black Brown Chana (Un-Polished),2,2,"Cooking Essentials, Munchies",55.0,55.0
Popular Essentials Black Cardamom/Elaichi,2,2,"Cooking Essentials, Munchies",100.0,100.0
Popular Essentials Black Masoor Whole (Un-Polished),2,2,"Cooking Essentials, Munchies",65.0,65.0
Popular Essentials Black Pepper,2,2,"Cooking Essentials, Munchies",100.0,100.0
Popular Essentials Black Raisins Seedless,2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Black Til,2,2,"Cooking Essentials, Munchies",50.0,50.0
Popular Essentials Black Urad Split,2,2,"Cooking Essentials, Munchies",80.0,80.0
Popular Essentials Broken Wheat/Daliya,2,2,"Cooking Essentials, Munchies",35.0,35.0
Popular Essentials Brown Sugar,2,2,"Cooking Essentials, Munchies",40.0,40.0
Popular Essentials Buckwheat Flour (Kuttu Atta),2,2,"Cooking Essentials, Munchies",125.0,125.0
Popular Essentials Byadagi Chilli Stemless,2,2,"Cooking Essentials, Munchies",80.0,80.0
Popular Essentials Cashew Split,2,2,"Cooking Essentials, Munchies",325.0,325.0
Popular Essentials Chana Dal (Un-Polished),2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Chia Seeds,2,2,"Cooking Essentials, Munchies",50.0,50.0
Popular Essentials Chiroti Sooji,2,2,"Cooking Essentials, Munchies",35.0,35.0
Popular Essentials Cinnamon Whole (Dalchini),2,2,"Cooking Essentials, Munchies",35.0,35.0
Popular Essentials Classic Sona Masuri Rice,2,2,"Cooking Essentials, Munchies",430.0,430.0
Popular Essentials Cloves (Lavang),2,2,"Cooking Essentials, Munchies",75.0,75.0
Popular Essentials Cooking Soda,2,2,"Cooking Essentials, Munchies",30.0,30.0
Popular Essentials Coriander Seeds,2,2,"Cooking Essentials, Munchies",15.0,15.0
Popular Essentials Dessicated Coconut,2,2,"Cooking Essentials, Munchies",95.0,95.0
Popular Essentials Dhania (Coriander Seeds),2,2,"Cooking Essentials, Munchies",55.0,55.0
Popular Essentials Double Beans White,2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Dry Dates (Kharak),2,2,"Cooking Essentials, Munchies",140.0,140.0
Popular Essentials Fried Gram (Bengal Gram),2,2,"Cooking Essentials, Munchies",70.0,70.0
Popular Essentials Green Cardamom (Elaichi),2,2,"Cooking Essentials, Munchies",200.0,200.0
Popular Essentials Green Moong Chilka/Chilka (Un-Polished),2,2,"Cooking Essentials, Munchies",85.0,85.0
Popular Essentials Green Moong Whole,2,2,"Cooking Essentials, Munchies",90.0,90.0
Popular Essentials Green Peas (Un-Polished),2,2,"Cooking Essentials, Munchies",120.0,120.0
Popular Essentials Guntur Chilli Stemless,2,2,"Cooking Essentials, Munchies",40.0,40.0
Popular Essentials Horse Gram,2,2,"Cooking Essentials, Munchies",40.0,40.0
Popular Essentials Idli Rice,2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Idli Sooji,2,2,"Cooking Essentials, Munchies",30.0,30.0
Popular Essentials Jeera/Cumin Seeds,2,2,"Cooking Essentials, Munchies",40.0,40.0
Popular Essentials Jowa Flour,2,2,"Cooking Essentials, Munchies",50.0,50.0
Popular Essentials Kabuli Chana Regular,2,2,"Cooking Essentials, Munchies",85.0,85.0
Popular Essentials Kashmiri Red Rajma,2,2,"Cooking Essentials, Munchies",95.0,95.0
Popular Essentials Mace/Javitri,2,2,"Cooking Essentials, Munchies",90.0,90.0
Popular Essentials Masoor Dal Split (Un-Polished),2,2,"Cooking Essentials, Munchies",70.0,70.0
Popular Essentials Methi Seeds,2,2,"Cooking Essentials, Munchies",25.0,25.0
Popular Essentials Misri Dana (Diamond Sugar),2,2,"Cooking Essentials, Munchies",15.0,15.0
Popular Essentials Moth Whole,2,2,"Cooking Essentials, Munchies",90.0,90.0
Popular Essentials Mustard Seeds Rai Big,2,2,"Cooking Essentials, Munchies",20.0,20.0
Popular Essentials Mustard Seeds Rai Small,2,2,"Cooking Essentials, Munchies",20.0,20.0
Popular Essentials Mustard Seeds Rai Yellow,2,2,"Cooking Essentials, Munchies",25.0,25.0
Popular Essentials Nylon Til,2,2,"Cooking Essentials, Munchies",40.0,40.0
Popular Essentials Pancharatna Dal,2,2,"Cooking Essentials, Munchies",80.0,80.0
Popular Essentials Pe Shah Jeera,2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Phool Makhana (Jumbo Size),2,2,"Cooking Essentials, Munchies",150.0,150.0
Popular Essentials Pink Rajma,2,2,"Cooking Essentials, Munchies",100.0,100.0
Popular Essentials Pista Salted (With Shell),2,2,"Cooking Essentials, Munchies",470.0,470.0
Popular Essentials Plain Puffed Rice (Murmura/Muri),2,2,"Cooking Essentials, Munchies",18.0,18.0
Popular Essentials Poppy Seeds (Gasagase),2,2,"Cooking Essentials, Munchies",280.0,280.0
Popular Essentials Popular Essential Pista Salted (With Shell),2,2,"Cooking Essentials, Munchies",190.0,190.0
Popular Essentials Premium Jeera Rice,2,2,"Cooking Essentials, Munchies",140.0,140.0
Popular Essentials Pumpkin Seeds,2,2,"Cooking Essentials, Munchies",90.0,90.0
Popular Essentials Pure Jaggery,2,2,"Cooking Essentials, Munchies",50.0,50.0
Popular Essentials Red Cherry/Gundu Chilli,2,2,"Cooking Essentials, Munchies",95.0,95.0
